0.01	0.01	3.1381
0.02	0.169997	3.13597
0.03	0.627443	3.13388
0.04	1.48795	3.13148
0.05	2.88475	3.12899
0.06	4.95441	3.12647
0.07	7.83248	3.12395
0.08	11.6536	3.12142
0.09	16.5518	3.1189
0.1	22.6604	3.11638
0.11	30.1122	3.11385
0.12	39.0394	3.11133
0.13	49.5736	3.10882
0.14	61.8455	3.1063
0.15	75.9854	3.10378
0.16	92.1224	3.10127
0.17	110.385	3.09876
0.18	130.901	3.09624
0.19	153.796	3.09374
0.2	179.197	3.09123
0.21	207.227	3.08873
0.22	238.01	3.08622
0.23	271.669	3.08372
0.24	308.324	3.08123
0.25	348.094	3.07873
0.26	391.099	3.07624
0.27	437.454	3.07375
0.28	487.277	3.07127
0.29	540.68	3.06878
0.3	597.776	3.0663
0.31	658.676	3.06383
0.32	723.489	3.06135
0.33	792.324	3.05888
0.34	865.285	3.05642
0.35	942.478	3.05396
0.36	1024	3.0515
0.37	1109.96	3.04904
0.38	1200.46	3.04659
0.39	1295.58	3.04415
0.4	1395.43	3.0417
0.41	1500.09	3.03927
0.42	1609.66	3.03683
0.43	1724.22	3.03441
0.44	1843.87	3.03198
0.45	1968.69	3.02957
0.46	2098.75	3.02715
0.47	2234.14	3.02475
0.48	2374.94	3.02234
0.49	2521.22	3.01995
0.5	2673.06	3.01756
0.51	2830.51	3.01517
0.52	2993.67	3.01279
0.53	3162.58	3.01042
0.54	3337.31	3.00805
0.55	3517.92	3.00569
0.56	3704.48	3.00334
0.57	3897.03	3.00099
0.58	4095.63	2.99865
0.59	4300.33	2.99632
0.6	4511.18	2.99399
0.61	4728.23	2.99167
0.62	4951.51	2.98936
0.63	5181.06	2.98706
0.64	5416.94	2.98476
0.65	5659.16	2.98248
0.66	5907.76	2.9802
0.67	6162.77	2.97793
0.68	6424.21	2.97567
0.69	6692.12	2.97341
0.7	6966.51	2.97117
0.71	7247.4	2.96893
0.72	7534.8	2.96671
0.73	7828.73	2.96449
0.74	8129.2	2.96229
0.75	8436.22	2.96009
0.76	8749.78	2.95791
0.77	9069.89	2.95573
0.78	9396.56	2.95356
0.79	9729.77	2.95141
0.8	10069.5	2.94927
0.81	10415.8	2.94714
0.82	10768.6	2.94502
0.83	11127.9	2.94291
0.84	11493.7	2.94081
0.85	11865.9	2.93873
0.86	12244.6	2.93666
0.87	12629.7	2.9346
0.88	13021.2	2.93255
0.89	13419	2.93052
0.9	13823.2	2.9285
0.91	14233.6	2.92649
0.92	14650.3	2.9245
0.93	15073.1	2.92253
0.94	15502.2	2.92056
0.95	15937.3	2.91862
0.96	16378.5	2.91668
0.97	16825.7	2.91477
0.98	17278.8	2.91287
0.99	17737.8	2.91098
1	18202.7	2.90912
1.01	18673.3	2.90726
1.02	19149.7	2.90543
1.03	19631.6	2.90361
1.04	20119.1	2.90182
1.05	20612.1	2.90004
1.06	21110.6	2.89828
1.07	21614.3	2.89653
1.08	22123.4	2.89481
1.09	22637.6	2.89311
1.1	23156.8	2.89142
1.11	23681.1	2.88976
1.12	24210.4	2.88812
1.13	24744.4	2.8865
1.14	25283.2	2.8849
1.15	25826.6	2.88333
1.16	26374.6	2.88177
1.17	26927	2.88024
1.18	27483.7	2.87874
1.19	28044.7	2.87725
1.2	28609.9	2.8758
1.21	29179	2.87437
1.22	29752.1	2.87296
1.23	30329.1	2.87158
1.24	30909.7	2.87023
1.25	31493.9	2.8689
1.26	32081.6	2.8676
1.27	32672.7	2.86633
1.28	33267	2.86509
1.29	33864.4	2.86388
1.3	34464.9	2.8627
1.31	35068.2	2.86155
1.32	35674.3	2.86043
1.33	36283.1	2.85934
1.34	36894.4	2.85829
1.35	37508.1	2.85727
1.36	38124	2.85629
1.37	38742.1	2.85534
1.38	39362.3	2.85442
1.39	39984.3	2.85354
1.4	40608	2.8527
1.41	41233.4	2.8519
1.42	41860.3	2.85114
1.43	42488.5	2.85041
1.44	43118	2.84973
1.45	43748.6	2.84909
1.46	44380.2	2.84849
1.47	45012.5	2.84793
1.48	45645.6	2.84742
1.49	46279.3	2.84696
1.5	46913.3	2.84654
1.51	47547.7	2.84616
1.52	48182.3	2.84584
1.53	48816.8	2.84556
1.54	49451.3	2.84534
1.55	50085.5	2.84516
1.56	50719.3	2.84504
1.57	51352.6	2.84497
1.58	51985.3	2.84496
1.59	52617.2	2.84501
1.6	53248.2	2.84511
1.61	53878.1	2.84527
1.62	54506.8	2.84549
1.63	55134.3	2.84577
1.64	55760.3	2.84611
1.65	56384.7	2.84652
1.66	57007.4	2.847
1.67	57628.3	2.84754
1.68	58247.2	2.84815
1.69	58864	2.84883
1.7	59478.6	2.84958
1.71	60090.8	2.8504
1.72	60700.6	2.8513
1.73	61307.8	2.85228
1.74	61912.2	2.85334
1.75	62513.8	2.85447
1.76	63112.5	2.85569
1.77	63708.1	2.85699
1.78	64300.4	2.85838
1.79	64889.5	2.85985
1.8	65475.1	2.86142
1.81	66057.1	2.86308
1.82	66635.5	2.86483
1.83	67210.1	2.86667
1.84	67780.8	2.86862
1.85	68347.5	2.87067
1.86	68910.1	2.87281
1.87	69468.5	2.87507
1.88	70022.6	2.87743
1.89	70572.3	2.8799
1.9	71117.4	2.88248
1.91	71657.9	2.88518
1.92	72193.7	2.88799
1.93	72724.7	2.89093
1.94	73250.8	2.89398
1.95	73771.9	2.89717
1.96	74287.9	2.90048
1.97	74798.8	2.90392
1.98	75304.3	2.90749
1.99	75804.5	2.9112
2	76299.3	2.91505
2.01	76788.6	2.91904
2.02	77272.3	2.92317
2.03	77750.3	2.92746
2.04	78222.6	2.93189
2.05	78689.1	2.93648
2.06	79149.7	2.94122
2.07	79604.3	2.94612
2.08	80052.9	2.95119
2.09	80495.5	2.95642
2.1	80931.9	2.96182
2.11	81362.1	2.96739
2.12	81786	2.97314
2.13	82203.6	2.97906
2.14	82614.9	2.98516
2.15	83019.7	2.99145
2.16	83418.1	2.99792
2.17	83810	3.00458
2.18	84195.3	3.01143
2.19	84573.9	3.01847
2.2	84946	3.02571
2.21	85311.4	3.03315
2.22	85670	3.04079
2.23	86021.9	3.04863
2.24	86367	3.05668
2.25	86705.3	3.06493
2.26	87036.8	3.07338
2.27	87361.4	3.08205
2.28	87679.1	3.09092
2.29	87989.9	3.1
2.3	88293.7	3.1093
2.31	88590.6	3.1188
2.32	88880.6	3.12851
2.33	89163.6	3.13844
2.34	89439.6	0.00697353
2.35	89708.6	0.017311
2.36	89970.6	0.0278537
2.37	90225.6	0.0385994
2.38	90473.6	0.0495458
2.39	90714.5	0.0606896
2.4	90948.5	0.0720276
2.41	91175.5	0.0835557
2.42	91395.4	0.0952695
2.43	91608.4	0.107164
2.44	91814.3	0.119234
2.45	92013.3	0.131474
2.46	92205.4	0.143877
2.47	92390.4	0.156436
2.48	92568.5	0.169143
2.49	92739.7	0.181992
2.5	92904.1	0.194974
2.51	93061.5	0.208079
2.52	93212	0.221299
2.53	93355.7	0.234625
2.54	93492.6	0.248045
2.55	93622.7	0.26155
2.56	93746.1	0.27513
2.57	93862.7	0.288772
2.58	93972.6	0.302467
2.59	94075.9	0.316202
2.6	94172.5	0.329967
2.61	94262.5	0.343748
2.62	94345.9	0.357536
2.63	94422.8	0.371317
2.64	94493.2	0.385081
2.65	94557.2	0.398816
2.66	94614.8	0.41251
2.67	94665.9	0.426151
2.68	94710.8	0.439729
2.69	94749.4	0.453233
2.7	94781.7	0.466652
2.71	94807.8	0.479975
2.72	94827.8	0.493193
2.73	94841.7	0.506296
2.74	94849.5	0.519276
2.75	94851.4	0.532122
2.76	94847.2	0.544828
2.77	94837.2	0.557384
2.78	94821.3	0.569785
2.79	94799.7	0.582022
2.8	94772.2	0.59409
2.81	94739.1	0.605982
2.82	94700.4	0.617694
2.83	94656	0.62922
2.84	94606.2	0.640556
2.85	94550.8	0.651698
2.86	94490.1	0.662643
2.87	94423.9	0.673388
2.88	94352.5	0.683931
2.89	94275.9	0.694268
2.9	94194	0.704399
2.91	94107	0.714322
2.92	94015	0.724037
2.93	93917.9	0.733542
2.94	93815.8	0.742838
2.95	93708.9	0.751925
2.96	93597.2	0.760803
2.97	93480.6	0.769473
2.98	93359.4	0.777936
2.99	93233.5	0.786194
3	93102.9	0.794247
3.01	92967.9	0.802097
3.02	92828.4	0.809746
3.03	92684.4	0.817197
3.04	92536.1	0.824451
3.05	92383.5	0.83151
3.06	92226.7	0.838378
3.07	92065.6	0.845057
3.08	91900.5	0.851548
3.09	91731.3	0.857856
3.1	91558.1	0.863983
3.11	91380.9	0.869932
3.12	91199.9	0.875706
3.13	91015	0.881307
3.14	90826.4	0.886739
3.15	90634.1	0.892005
3.16	90438.1	0.897108
3.17	90238.5	0.902051
3.18	90035.4	0.906837
3.19	89828.8	0.911469
3.2	89618.8	0.91595
3.21	89405.4	0.920284
3.22	89188.8	0.924473
3.23	88968.8	0.928521
3.24	88745.7	0.93243
3.25	88519.4	0.936203
3.26	88290.1	0.939844
3.27	88057.7	0.943355
3.28	87822.3	0.946739
3.29	87584	0.95
3.3	87342.8	0.953139
3.31	87098.8	0.956159
3.32	86852.1	0.959064
3.33	86602.6	0.961856
3.34	86350.5	0.964538
3.35	86095.7	0.967112
3.36	85838.4	0.969581
3.37	85578.6	0.971947
3.38	85316.3	0.974213
3.39	85051.5	0.976381
3.4	84784.5	0.978454
3.41	84515.1	0.980434
3.42	84243.4	0.982323
3.43	83969.5	0.984124
3.44	83693.4	0.985838
3.45	83415.1	0.987468
3.46	83134.8	0.989016
3.47	82852.4	0.990484
3.48	82568.1	0.991874
3.49	82281.7	0.993189
3.5	81993.5	0.994429
3.51	81703.4	0.995597
3.52	81411.4	0.996695
3.53	81117.7	0.997725
3.54	80822.2	0.998688
3.55	80525	0.999586
3.56	80226.1	1.00042
3.57	79925.6	1.00119
3.58	79623.5	1.00191
3.59	79319.8	1.00256
3.6	79014.6	1.00316
3.61	78707.9	1.0037
3.62	78399.8	1.00419
3.63	78090.3	1.00463
3.64	77779.4	1.00502
3.65	77467.1	1.00536
3.66	77153.6	1.00565
3.67	76838.7	1.00589
3.68	76522.6	1.00609
3.69	76205.4	1.00624
3.7	75886.9	1.00635
3.71	75567.3	1.00642
3.72	75246.6	1.00645
3.73	74924.7	1.00644
3.74	74601.9	1.00639
3.75	74278	1.00631
3.76	73953.1	1.00619
3.77	73627.2	1.00603
3.78	73300.4	1.00584
3.79	72972.7	1.00562
3.8	72644.1	1.00537
3.81	72314.6	1.00509
3.82	71984.3	1.00477
3.83	71653.1	1.00443
3.84	71321.2	1.00406
3.85	70988.6	1.00366
3.86	70655.1	1.00324
3.87	70321	1.00279
3.88	69986.2	1.00232
3.89	69650.7	1.00183
3.9	69314.5	1.00131
3.91	68977.7	1.00077
3.92	68640.4	1.00021
3.93	68302.4	0.999631
3.94	67963.8	0.999031
3.95	67624.8	0.998412
3.96	67285.1	0.997776
