0.01	0.01	9.92995e-08
0.02	0.0199971	5.95647e-07
0.03	0.0299885	1.8867e-06
0.04	0.0399713	4.37157e-06
0.05	0.0499426	8.45176e-06
0.06	0.0598995	1.45321e-05
0.07	0.0698393	2.30215e-05
0.08	0.079759	3.43342e-05
0.09	0.0896559	4.88907e-05
0.1	0.099527	6.71184e-05
0.11	0.10937	8.94531e-05
0.12	0.119181	0.00011634
0.13	0.128958	0.000148234
0.14	0.138698	0.000185603
0.15	0.148399	0.000228926
0.16	0.158057	0.000278698
0.17	0.16767	0.000335429
0.18	0.177235	0.000399644
0.19	0.186749	0.000471889
0.2	0.19621	0.00055273
0.21	0.205615	0.000642753
0.22	0.214961	0.000742571
0.23	0.224246	0.00085282
0.24	0.233467	0.000974165
0.25	0.242622	0.0011073
0.26	0.251707	0.00125296
0.27	0.26072	0.00141191
0.28	0.26966	0.00158494
0.29	0.278522	0.00177291
0.3	0.287305	0.0019767
0.31	0.296007	0.00219725
0.32	0.304624	0.00243557
0.33	0.313155	0.0026927
0.34	0.321597	0.00296975
0.35	0.329948	0.00326792
0.36	0.338205	0.00358846
0.37	0.346366	0.0039327
0.38	0.354429	0.00430209
0.39	0.362391	0.00469815
0.4	0.370251	0.00512252
0.41	0.378006	0.00557694
0.42	0.385654	0.00606329
0.43	0.393194	0.0065836
0.44	0.400621	0.00714004
0.45	0.407936	0.00773496
0.46	0.415136	0.00837088
0.47	0.422219	0.00905056
0.48	0.429182	0.00977696
0.49	0.436025	0.0105533
0.5	0.442744	0.0113831
0.51	0.44934	0.0122703
0.52	0.455808	0.0132189
0.53	0.462149	0.0142336
0.54	0.46836	0.0153194
0.55	0.474439	0.0164819
0.56	0.480385	0.0177272
0.57	0.486196	0.019062
0.58	0.491872	0.0204939
0.59	0.497409	0.0220311
0.6	0.502807	0.023683
0.61	0.508065	0.02546
0.62	0.51318	0.0273737
0.63	0.518153	0.0294373
0.64	0.52298	0.0316657
0.65	0.527662	0.0340758
0.66	0.532197	0.0366867
0.67	0.536584	0.0395204
0.68	0.540821	0.0426024
0.69	0.544908	0.0459618
0.7	0.548843	0.0496326
0.71	0.552627	0.0536547
0.72	0.556257	0.0580746
0.73	0.559732	0.0629479
0.74	0.563053	0.0683405
0.75	0.566218	0.0743318
0.76	0.569227	0.0810183
0.77	0.572078	0.0885177
0.78	0.574771	0.0969763
0.79	0.577306	0.106577
0.8	0.579682	0.117551
0.81	0.581898	0.130197
0.82	0.583955	0.144904
0.83	0.58585	0.162193
0.84	0.587586	0.182767
0.85	0.58916	0.207607
0.86	0.590572	0.238112
0.87	0.591823	0.276338
0.88	0.592913	0.325409
0.89	0.59384	0.390243
0.9	0.594606	0.478842
0.91	0.595209	0.604484
0.92	0.595651	0.78843
0.93	0.59593	1.05761
0.94	0.596048	1.41684
0.95	0.596004	-1.34247
0.96	0.595798	-1.03016
0.97	0.595431	-0.811225
0.98	0.594903	-0.662663
0.99	0.594215	-0.559552
1	0.593366	-0.485327
1.01	0.592358	-0.429956
1.02	0.59119	-0.387349
1.03	0.589863	-0.353694
1.04	0.588378	-0.326523
1.05	0.586735	-0.304181
1.06	0.584935	-0.285522
1.07	0.582979	-0.269731
1.08	0.580867	-0.256216
1.09	0.578601	-0.244533
1.1	0.57618	-0.234348
1.11	0.573606	-0.225401
1.12	0.57088	-0.217489
1.13	0.568003	-0.210452
1.14	0.564975	-0.20416
1.15	0.561798	-0.198507
1.16	0.558473	-0.193407
1.17	0.555	-0.188787
1.18	0.551382	-0.18459
1.19	0.547619	-0.180763
1.2	0.543712	-0.177265
1.21	0.539663	-0.174058
1.22	0.535472	-0.171112
1.23	0.531143	-0.168399
1.24	0.526674	-0.165897
1.25	0.522069	-0.163585
1.26	0.517328	-0.161444
1.27	0.512453	-0.159459
1.28	0.507446	-0.157617
1.29	0.502307	-0.155905
1.3	0.497039	-0.154311
1.31	0.491643	-0.152827
1.32	0.486121	-0.151444
1.33	0.480474	-0.150153
1.34	0.474704	-0.148947
1.35	0.468814	-0.147821
1.36	0.462803	-0.146768
1.37	0.456675	-0.145783
1.38	0.450431	-0.144862
1.39	0.444073	-0.143999
1.4	0.437603	-0.143192
1.41	0.431023	-0.142435
1.42	0.424334	-0.141727
1.43	0.417538	-0.141064
1.44	0.410638	-0.140442
1.45	0.403635	-0.13986
1.46	0.396532	-0.139315
1.47	0.389329	-0.138805
1.48	0.382031	-0.138327
1.49	0.374637	-0.137881
1.5	0.367151	-0.137463
1.51	0.359574	-0.137072
1.52	0.351909	-0.136707
1.53	0.344158	-0.136366
1.54	0.336323	-0.136048
1.55	0.328405	-0.135752
1.56	0.320408	-0.135476
1.57	0.312332	-0.135219
1.58	0.304181	-0.134981
1.59	0.295957	-0.134759
1.6	0.287661	-0.134554
1.61	0.279297	-0.134363
1.62	0.270865	-0.134188
1.63	0.262369	-0.134026
1.64	0.25381	-0.133876
1.65	0.245191	-0.133739
1.66	0.236513	-0.133613
1.67	0.22778	-0.133498
1.68	0.218994	-0.133393
1.69	0.210156	-0.133298
1.7	0.201269	-0.133212
1.71	0.192335	-0.133134
1.72	0.183356	-0.133063
1.73	0.174334	-0.133001
1.74	0.165273	-0.132945
1.75	0.156173	-0.132895
1.76	0.147038	-0.132852
1.77	0.137869	-0.132813
1.78	0.128668	-0.13278
1.79	0.119438	-0.132752
1.8	0.110182	-0.132728
1.81	0.1009	-0.132708
1.82	0.0915958	-0.132691
1.83	0.0822709	-0.132678
1.84	0.0729278	-0.132667
1.85	0.0635684	-0.132659
1.86	0.0541949	-0.132653
1.87	0.0448095	-0.132649
1.88	0.0354142	-0.132646
1.89	0.0260112	-0.132644
1.9	0.0166025	-0.132643
1.91	0.00719017	-0.132643
1.92	-0.00222369	-0.132643
1.93	-0.0116371	-0.132643
1.94	-0.0210479	-0.132643
1.95	-0.0304543	-0.132641
1.96	-0.0398542	-0.132639
1.97	-0.0492457	-0.132636
1.98	-0.0586267	-0.132631
1.99	-0.0679954	-0.132625
2	-0.0773499	-0.132616
2.01	-0.0866883	-0.132605
2.02	-0.0960087	-0.132591
2.03	-0.105309	-0.132574
2.04	-0.114588	-0.132554
2.05	-0.123844	-0.132531
2.06	-0.133074	-0.132504
2.07	-0.142277	-0.132472
2.08	-0.151452	-0.132437
2.09	-0.160596	-0.132397
2.1	-0.169708	-0.132351
2.11	-0.178786	-0.132301
2.12	-0.187829	-0.132245
2.13	-0.196835	-0.132183
2.14	-0.205803	-0.132115
2.15	-0.21473	-0.132041
2.16	-0.223616	-0.13196
2.17	-0.232458	-0.131871
2.18	-0.241256	-0.131776
2.19	-0.250008	-0.131672
2.2	-0.258712	-0.131561
2.21	-0.267368	-0.131441
2.22	-0.275974	-0.131312
2.23	-0.284528	-0.131174
2.24	-0.293029	-0.131027
2.25	-0.301476	-0.13087
2.26	-0.309867	-0.130702
2.27	-0.318202	-0.130524
2.28	-0.32648	-0.130335
2.29	-0.334698	-0.130134
2.3	-0.342857	-0.129922
2.31	-0.350954	-0.129697
2.32	-0.35899	-0.129459
2.33	-0.366962	-0.129209
2.34	-0.374869	-0.128944
2.35	-0.382712	-0.128665
2.36	-0.390488	-0.128372
2.37	-0.398198	-0.128063
2.38	-0.405839	-0.127739
2.39	-0.413412	-0.127398
2.4	-0.420915	-0.127041
2.41	-0.428347	-0.126666
2.42	-0.435709	-0.126273
2.43	-0.442998	-0.125861
2.44	-0.450215	-0.12543
2.45	-0.457358	-0.124979
2.46	-0.464428	-0.124507
2.47	-0.471422	-0.124014
2.48	-0.478342	-0.123498
2.49	-0.485186	-0.12296
2.5	-0.491953	-0.122398
2.51	-0.498643	-0.121811
2.52	-0.505257	-0.121199
2.53	-0.511792	-0.12056
2.54	-0.518249	-0.119894
2.55	-0.524627	-0.119199
2.56	-0.530927	-0.118475
2.57	-0.537147	-0.117721
2.58	-0.543287	-0.116935
2.59	-0.549348	-0.116116
2.6	-0.555328	-0.115264
2.61	-0.561227	-0.114376
2.62	-0.567046	-0.113451
2.63	-0.572784	-0.112488
2.64	-0.578441	-0.111486
2.65	-0.584016	-0.110443
2.66	-0.58951	-0.109358
2.67	-0.594923	-0.108228
2.68	-0.600254	-0.107052
2.69	-0.605503	-0.105828
2.7	-0.610671	-0.104554
2.71	-0.615757	-0.103228
2.72	-0.620761	-0.101848
2.73	-0.625684	-0.100412
2.74	-0.630525	-0.0989171
2.75	-0.635284	-0.0973607
2.76	-0.639962	-0.0957404
2.77	-0.644559	-0.0940532
2.78	-0.649074	-0.0922962
2.79	-0.653508	-0.0904662
2.8	-0.657862	-0.0885599
2.81	-0.662134	-0.0865738
2.82	-0.666326	-0.084504
2.83	-0.670438	-0.0823466
2.84	-0.67447	-0.0800973
2.85	-0.678422	-0.0777516
2.86	-0.682294	-0.0753047
2.87	-0.686087	-0.0727515
2.88	-0.689801	-0.0700865
2.89	-0.693436	-0.0673038
2.9	-0.696993	-0.0643974
2.91	-0.700472	-0.0613604
2.92	-0.703873	-0.0581857
2.93	-0.707197	-0.0548656
2.94	-0.710444	-0.051392
2.95	-0.713615	-0.047756
2.96	-0.716709	-0.043948
2.97	-0.719728	-0.0399578
2.98	-0.722671	-0.0357744
2.99	-0.72554	-0.0313856
3	-0.728334	-0.0267787
3.01	-0.731054	-0.0219396
3.02	-0.7337	-0.016853
3.03	-0.736274	-0.0115024
3.04	-0.738775	-0.00586977
3.05	-0.741204	6.44539e-05
3.06	-0.743562	0.00632173
3.07	-0.745848	0.0129255
3.08	-0.748064	0.0199015
3.09	-0.75021	0.0272778
3.1	-0.752286	0.0350855
3.11	-0.754294	0.0433586
3.12	-0.756233	0.052135
3.13	-0.758105	0.0614561
3.14	-0.759909	0.0713681
