0.01	0.01	3.14095
0.02	0.169997	3.14057
0.03	0.627446	3.14018
0.04	1.48797	3.13975
0.05	2.8848	3.13929
0.06	4.95455	3.13883
0.07	7.83279	3.13837
0.08	11.6542	3.13791
0.09	16.5529	3.13745
0.1	22.6623	3.13699
0.11	30.1154	3.13653
0.12	39.0445	3.13607
0.13	49.5812	3.13561
0.14	61.8567	3.13515
0.15	76.0012	3.13469
0.16	92.1444	3.13423
0.17	110.415	3.13377
0.18	130.941	3.13331
0.19	153.849	3.13286
0.2	179.265	3.1324
0.21	207.314	3.13194
0.22	238.121	3.13148
0.23	271.807	3.13103
0.24	308.495	3.13057
0.25	348.304	3.13012
0.26	391.354	3.12966
0.27	437.764	3.12921
0.28	487.648	3.12875
0.29	541.122	3.1283
0.3	598.3	3.12785
0.31	659.293	3.12739
0.32	724.213	3.12694
0.33	793.168	3.12649
0.34	866.265	3.12604
0.35	943.61	3.12559
0.36	1025.31	3.12514
0.37	1111.46	3.12469
0.38	1202.16	3.12425
0.39	1297.52	3.1238
0.4	1397.63	3.12335
0.41	1502.58	3.12291
0.42	1612.46	3.12246
0.43	1727.38	3.12202
0.44	1847.41	3.12158
0.45	1972.64	3.12114
0.46	2103.15	3.1207
0.47	2239.04	3.12026
0.48	2380.38	3.11982
0.49	2527.24	3.11938
0.5	2679.7	3.11894
0.51	2837.84	3.11851
0.52	3001.73	3.11807
0.53	3171.44	3.11764
0.54	3347.02	3.11721
0.55	3528.55	3.11677
0.56	3716.09	3.11634
0.57	3909.7	3.11592
0.58	4109.43	3.11549
0.59	4315.34	3.11506
0.6	4527.47	3.11464
0.61	4745.89	3.11421
0.62	4970.63	3.11379
0.63	5201.74	3.11337
0.64	5439.27	3.11295
0.65	5683.24	3.11253
0.66	5933.7	3.11212
0.67	6190.68	3.1117
0.68	6454.21	3.11129
0.69	6724.32	3.11088
0.7	7001.04	3.11046
0.71	7284.39	3.11006
0.72	7574.38	3.10965
0.73	7871.05	3.10924
0.74	8174.39	3.10884
0.75	8484.43	3.10844
0.76	8801.18	3.10804
0.77	9124.63	3.10764
0.78	9454.81	3.10725
0.79	9791.7	3.10685
0.8	10135.3	3.10646
0.81	10485.6	3.10607
0.82	10842.6	3.10568
0.83	11206.4	3.1053
0.84	11576.8	3.10491
0.85	11953.8	3.10453
0.86	12337.6	3.10415
0.87	12727.9	3.10377
0.88	13124.9	3.1034
0.89	13528.5	3.10303
0.9	13938.6	3.10266
0.91	14355.2	3.10229
0.92	14778.4	3.10193
0.93	15208	3.10156
0.94	15644	3.10121
0.95	16086.4	3.10085
0.96	16535.1	3.10049
0.97	16990.1	3.10014
0.98	17451.4	3.0998
0.99	17918.8	3.09945
1	18392.4	3.09911
1.01	18872.1	3.09877
1.02	19357.8	3.09843
1.03	19849.4	3.0981
1.04	20347	3.09777
1.05	20850.4	3.09744
1.06	21359.6	3.09712
1.07	21874.4	3.0968
1.08	22394.9	3.09648
1.09	22920.9	3.09617
1.1	23452.4	3.09586
1.11	23989.3	3.09556
1.12	24531.5	3.09526
1.13	25079	3.09496
1.14	25631.6	3.09467
1.15	26189.2	3.09438
1.16	26751.9	3.09409
1.17	27319.4	3.09381
1.18	27891.7	3.09353
1.19	28468.7	3.09326
1.2	29050.2	3.09299
1.21	29636.3	3.09273
1.22	30226.8	3.09247
1.23	30821.6	3.09222
1.24	31420.6	3.09197
1.25	32023.6	3.09172
1.26	32630.7	3.09148
1.27	33241.6	3.09125
1.28	33856.3	3.09102
1.29	34474.7	3.0908
1.3	35096.6	3.09058
1.31	35721.9	3.09037
1.32	36350.5	3.09016
1.33	36982.4	3.08996
1.34	37617.3	3.08977
1.35	38255.2	3.08958
1.36	38895.9	3.0894
1.37	39539.4	3.08922
1.38	40185.5	3.08905
1.39	40834	3.08889
1.4	41485	3.08873
1.41	42138.1	3.08859
1.42	42793.4	3.08844
1.43	43450.7	3.08831
1.44	44109.8	3.08818
1.45	44770.6	3.08806
1.46	45433.1	3.08795
1.47	46097.1	3.08785
1.48	46762.4	3.08776
1.49	47428.9	3.08767
1.5	48096.6	3.08759
1.51	48765.2	3.08752
